EmployeeID,Full_Name,Age,Gender,Department,Job_Title,Education,Hire_Date,Salary,Years_At_Company,Job_Satisfaction,Performance_Rating,Monthly_Hours,Attrition,Region,Payment_Method,Email
EMP00171,Employee_171,60,Female,HR,Director,Bachelor,2017-05-05,67180.0,12.0,1.0,5.0,51.0,No,Asia Pacific,Wire Transfer,employee_171@company.com
EMP00172,Employee_172,32,Female,Operations,Intern,Master,2014-11-06,25000.0,0.0,3.0,1.0,48.0,No,North America,Direct Deposit,employee_172@company.com
EMP00173,Employee_173,59,Male,HR,Manager,Bachelor,2015-05-05,106923.0,7.0,3.0,2.0,61.0,Yes,Asia Pacific,Cash,employee_173@company.com
EMP00174,Employee_174,22,Male,Marketing,Manager,Master,2019-03-09,35917.0,6.0,4.0,3.0,73.0,Yes,Europe,Check,employee_174@company.com
EMP00175,Employee_175,23,Male,Finance,Senior Analyst,PhD,2015-05-05,95104.0,1.0,4.0,2.0,54.0,Yes,Middle East,Cash,employee_175@company.com
EMP00176,Employee_176,57,Female,Legal,Intern,Master,2022-07-14,55092.0,1.0,3.0,5.0,65.0,Yes,Europe,Check,employee_176@company.com
EMP00177,Employee_177,37,Male,IT,Intern,PhD,2012-07-22,51291.0,3.0,1.0,2.0,75.0,Yes,North America,Cash,employee_177@company.com
EMP00178,Employee_178,22,Male,Operations,Director,High School,2015-05-05,25000.0,8.0,1.0,3.0,65.0,No,Asia Pacific,Wire Transfer,employee_178@company.com
EMP00179,Employee_179,22,Male,Sales,Associate,Master,2015-05-05,70943.0,24.0,5.0,2.0,63.0,Yes,Europe,Direct Deposit,employee_179@company.com
EMP00180,Employee_180,48,Female,Engineering,Senior Manager,Master,2022-10-09,59736.0,13.0,3.0,1.0,76.0,Yes,Europe,Wire Transfer,employee_180@company.com
EMP00181,Employee_181,43,Female,Finance,Analyst,Bachelor,2016-05-10,80258.0,23.0,5.0,5.0,77.0,No,North America,Check,employee_181@company.com
EMP00182,Employee_182,57,Female,Engineering,VP,Bachelor,2010-01-30,67131.0,10.0,3.0,1.0,66.0,No,Europe,Wire Transfer,employee_182@company.com
EMP00183,Employee_183,52,Female,Legal,Intern,Bachelor,2017-10-11,25000.0,20.0,5.0,1.0,64.0,Yes,North America,Cash,employee_183@company.com
EMP00184,Employee_184,53,Female,IT,Consultant,Master,2013-08-22,54593.0,6.0,2.0,5.0,77.0,Yes,North America,Cash,employee_184@company.com
EMP00185,Employee_185,21,Male,HR,Analyst,High School,2011-03-08,70959.0,24.0,1.0,5.0,61.0,Yes,Middle East,Cash,employee_185@company.com
EMP00186,Employee_186,39,Male,Marketing,Lead,High School,2015-11-22,31084.0,18.0,1.0,4.0,53.0,Yes,Europe,Cash,employee_186@company.com
EMP00187,Employee_187,22,Female,Operations,Manager,Associate,2010-11-07,38138.0,3.0,2.0,3.0,62.0,No,Asia Pacific,Check,employee_187@company.com
EMP00188,Employee_188,41,Male,Engineering,Analyst,High School,2015-05-05,55814.0,1.0,4.0,1.0,79.0,Yes,Asia Pacific,Cash,employee_188@company.com
EMP00189,Employee_189,52,Female,Legal,Manager,High School,2022-02-06,25000.0,24.0,2.0,1.0,44.0,Yes,Middle East,Direct Deposit,employee_189@company.com
EMP00190,Employee_190,26,Female,Marketing,Senior Analyst,Master,2015-05-05,118571.0,22.0,1.0,5.0,50.0,Yes,Latin America,Direct Deposit,Unknown
EMP00191,Employee_191,52,Female,Marketing,Senior Manager,Bachelor,2021-06-05,61017.0,21.0,3.0,5.0,65.0,No,Asia Pacific,Cash,employee_191@company.com
EMP00192,Employee_192,24,Male,Engineering,Manager,Bachelor,2015-05-05,25000.0,20.0,5.0,2.0,44.0,No,Middle East,Check,employee_192@company.com
EMP00193,Employee_193,31,Male,Operations,VP,Associate,2021-05-03,45244.0,22.0,1.0,1.0,44.0,Yes,Europe,Wire Transfer,employee_193@company.com
EMP00194,Employee_194,37,Male,Legal,Intern,High School,2012-04-23,81472.0,18.0,2.0,1.0,62.0,Yes,North America,Direct Deposit,employee_194@company.com
EMP00195,Employee_195,58,Female,IT,Senior Manager,High School,2019-08-20,25000.0,20.0,3.0,5.0,46.0,No,Latin America,Wire Transfer,employee_195@company.com
EMP00196,Employee_196,44,Female,Operations,Consultant,Master,2015-05-05,32356.0,17.0,1.0,1.0,67.0,Yes,Latin America,Wire Transfer,employee_196@company.com
EMP00197,Employee_197,25,Female,Engineering,Lead,Bachelor,2022-09-21,81342.0,20.0,2.0,3.0,62.0,No,Asia Pacific,Cash,employee_197@company.com
EMP00198,Employee_198,54,Male,Operations,VP,High School,2019-10-01,76622.0,6.0,1.0,4.0,52.0,No,Asia Pacific,Wire Transfer,employee_198@company.com
EMP00199,Employee_199,26,Male,Marketing,Manager,High School,2014-07-06,28186.0,10.0,2.0,5.0,62.0,No,Middle East,Wire Transfer,employee_199@company.com
EMP00200,Employee_200,42,Male,IT,Manager,Bachelor,2020-07-20,25000.0,9.0,2.0,5.0,62.0,No,Europe,Check,employee_200@company.com
EMP00201,Employee_201,31,Female,IT,Analyst,High School,2022-02-19,96117.0,10.0,1.0,1.0,77.0,Yes,Middle East,Check,employee_201@company.com
EMP00202,Employee_202,36,Female,IT,Intern,PhD,2011-11-12,25000.0,22.0,3.0,4.0,73.0,Yes,North America,Check,employee_202@company.com
EMP00203,Employee_203,53,Female,Sales,Consultant,Master,2020-05-08,35066.0,8.0,1.0,4.0,48.0,Yes,North America,Wire Transfer,employee_203@company.com
EMP00204,Employee_204,29,Male,Operations,Director,Bachelor,2017-04-13,25000.0,2.0,1.0,5.0,42.0,No,Latin America,Direct Deposit,employee_204@company.com
EMP00205,Employee_205,26,Female,Finance,Associate,Master,2015-05-05,25000.0,23.0,3.0,5.0,64.0,Yes,Middle East,Wire Transfer,employee_205@company.com
EMP00206,Employee_206,36,Male,Operations,Consultant,High School,2019-08-19,57598.0,4.0,1.0,5.0,70.0,No,Asia Pacific,Check,employee_206@company.com
EMP00207,Employee_207,49,Male,Operations,Associate,Associate,2019-04-09,69544.0,22.0,5.0,3.0,37.0,Yes,Middle East,Check,employee_207@company.com
EMP00208,Employee_208,23,Male,Finance,Director,High School,2023-09-07,25000.0,0.0,5.0,1.0,44.0,No,Middle East,Wire Transfer,employee_208@company.com
EMP00209,Employee_209,40,Male,Operations,Consultant,PhD,2020-08-07,41093.0,0.0,5.0,3.0,43.0,No,Asia Pacific,Cash,employee_209@company.com
EMP00210,Employee_210,56,Female,Marketing,Lead,High School,2021-08-08,54196.0,19.0,2.0,4.0,74.0,No,North America,Wire Transfer,employee_210@company.com
EMP00211,Employee_211,39,Male,Operations,Analyst,High School,2023-06-17,42524.0,0.0,4.0,4.0,47.0,No,Europe,Check,employee_211@company.com
EMP00212,Employee_212,46,Female,Marketing,Senior Analyst,Associate,2020-04-17,25000.0,18.0,1.0,1.0,56.0,Yes,Asia Pacific,Cash,employee_212@company.com
EMP00213,Employee_213,23,Female,IT,Director,High School,2015-05-05,25000.0,5.0,4.0,1.0,58.0,Yes,Asia Pacific,Cash,employee_213@company.com
EMP00214,Employee_214,39,Male,Sales,Analyst,Bachelor,2013-12-08,68602.0,2.0,5.0,5.0,41.0,No,Middle East,Wire Transfer,employee_214@company.com
EMP00215,Employee_215,40,Male,Engineering,VP,Bachelor,2016-05-06,25926.0,20.0,3.0,5.0,47.0,No,Latin America,Wire Transfer,employee_215@company.com
EMP00216,Employee_216,52,Male,IT,Senior Analyst,High School,2020-01-09,83128.0,12.0,5.0,5.0,40.0,Yes,Europe,Cash,employee_216@company.com
EMP00217,Employee_217,27,Male,Engineering,Analyst,Bachelor,2023-01-11,56248.0,16.0,1.0,5.0,44.0,Yes,Latin America,Check,employee_217@company.com
EMP00218,Employee_218,60,Male,HR,VP,High School,2015-05-05,84279.0,2.0,4.0,5.0,45.0,Yes,Asia Pacific,Wire Transfer,employee_218@company.com
EMP00219,Employee_219,53,Male,Marketing,Manager,High School,2019-06-02,39632.0,22.0,4.0,5.0,63.0,Yes,Asia Pacific,Wire Transfer,employee_219@company.com
EMP00220,Employee_220,60,Female,IT,Manager,Bachelor,2015-05-05,41858.0,2.0,2.0,1.0,50.0,Yes,North America,Wire Transfer,Unknown
EMP00221,Employee_221,59,Female,Sales,Senior Analyst,Bachelor,2023-08-05,25000.0,20.0,3.0,3.0,54.0,No,North America,Wire Transfer,employee_221@company.com
EMP00222,Employee_222,38,Female,Finance,Consultant,Bachelor,2015-05-05,37588.0,22.0,5.0,4.0,55.0,Yes,Middle East,Cash,employee_222@company.com
EMP00223,Employee_223,60,Female,Operations,Senior Manager,High School,2012-12-21,58128.0,0.0,3.0,5.0,63.0,No,Asia Pacific,Cash,employee_223@company.com
EMP00224,Employee_224,21,Female,HR,Senior Analyst,PhD,2022-03-29,25000.0,1.0,1.0,4.0,48.0,Yes,Middle East,Check,employee_224@company.com
EMP00225,Employee_225,31,Male,Legal,Intern,Master,2019-06-30,55216.0,2.0,2.0,1.0,75.0,Yes,Asia Pacific,Cash,employee_225@company.com
EMP00226,Employee_226,48,Female,Engineering,Analyst,Associate,2023-07-01,64204.0,19.0,5.0,4.0,50.0,No,Asia Pacific,Check,employee_226@company.com
EMP00227,Employee_227,45,Female,Finance,Consultant,Bachelor,2022-12-04,65381.0,15.0,1.0,1.0,43.0,No,Asia Pacific,Direct Deposit,employee_227@company.com
EMP00228,Employee_228,43,Male,IT,Consultant,Bachelor,2011-04-16,55881.0,20.0,3.0,2.0,40.0,No,North America,Check,employee_228@company.com
EMP00229,Employee_229,51,Male,IT,Intern,High School,2015-06-12,73334.0,11.0,2.0,3.0,72.0,Yes,Europe,Cash,employee_229@company.com
EMP00230,Employee_230,50,Female,Engineering,Analyst,Master,2014-06-28,68695.0,24.0,5.0,2.0,63.0,Yes,Europe,Cash,employee_230@company.com
EMP00231,Employee_231,55,Male,Engineering,Analyst,Associate,2017-05-17,62766.0,8.0,3.0,1.0,52.0,Yes,Latin America,Cash,employee_231@company.com
EMP00232,Employee_232,27,Female,Engineering,Analyst,Associate,2015-05-05,49354.0,15.0,5.0,2.0,58.0,Yes,Latin America,Cash,employee_232@company.com
EMP00233,Employee_233,36,Male,Finance,Manager,High School,2012-04-23,25000.0,3.0,2.0,1.0,51.0,No,Middle East,Direct Deposit,employee_233@company.com
EMP00234,Employee_234,46,Male,Marketing,Consultant,PhD,2015-05-05,25000.0,24.0,2.0,2.0,70.0,No,North America,Direct Deposit,employee_234@company.com
EMP00235,Employee_235,22,Female,HR,Intern,High School,2015-08-31,39097.0,19.0,3.0,1.0,55.0,Yes,Latin America,Cash,employee_235@company.com
EMP00236,Employee_236,21,Male,Sales,Senior Manager,High School,2023-12-19,81222.0,17.0,5.0,3.0,53.0,Yes,Europe,Direct Deposit,employee_236@company.com
EMP00237,Employee_237,32,Male,IT,Analyst,Associate,2015-05-05,86887.0,0.0,4.0,3.0,57.0,No,Middle East,Check,employee_237@company.com
EMP00238,Employee_238,25,Female,HR,VP,High School,2012-09-26,62961.0,6.0,1.0,3.0,61.0,Yes,Middle East,Wire Transfer,employee_238@company.com
EMP00239,Employee_239,57,Female,Legal,Director,PhD,2016-01-12,64623.0,19.0,2.0,1.0,45.0,Yes,Asia Pacific,Check,employee_239@company.com
EMP00240,Employee_240,52,Female,Finance,Intern,Master,2021-02-11,25000.0,11.0,5.0,4.0,60.0,Yes,Middle East,Direct Deposit,Unknown
EMP00241,Employee_241,29,Female,Legal,Analyst,Associate,2015-05-05,43914.0,7.0,3.0,2.0,45.0,No,Europe,Wire Transfer,employee_241@company.com
EMP00242,Employee_242,60,Female,IT,Lead,High School,2015-05-05,86092.0,7.0,3.0,2.0,77.0,Yes,Middle East,Direct Deposit,employee_242@company.com
EMP00243,Employee_243,55,Female,Operations,Associate,Master,2015-05-05,45434.0,23.0,2.0,2.0,56.0,Yes,Asia Pacific,Check,employee_243@company.com
EMP00244,Employee_244,39,Female,Engineering,VP,High School,2011-09-25,61004.0,21.0,2.0,2.0,53.0,Yes,Asia Pacific,Direct Deposit,employee_244@company.com
EMP00245,Employee_245,36,Female,Finance,Associate,Bachelor,2017-08-30,43534.0,8.0,4.0,3.0,42.0,Yes,Middle East,Cash,Unknown
EMP00246,Employee_246,23,Female,Engineering,Manager,Associate,2015-02-08,70770.0,13.0,3.0,4.0,57.0,No,North America,Cash,employee_246@company.com
EMP00247,Employee_247,40,Female,Sales,Associate,High School,2016-02-07,25000.0,19.0,5.0,2.0,57.0,No,Latin America,Wire Transfer,employee_247@company.com
EMP00248,Employee_248,44,Female,Engineering,Analyst,Bachelor,2015-05-05,75512.0,4.0,1.0,4.0,57.0,Yes,Europe,Wire Transfer,employee_248@company.com
EMP00249,Employee_249,41,Female,Sales,Intern,Master,2018-01-04,36516.0,19.0,1.0,1.0,43.0,No,Middle East,Check,employee_249@company.com
EMP00250,Employee_250,44,Male,HR,VP,High School,2015-05-05,67668.0,20.0,4.0,1.0,58.0,No,Middle East,Check,employee_250@company.com
EMP00251,Employee_251,31,Female,HR,Analyst,PhD,2023-02-27,104414.0,1.0,5.0,2.0,46.0,Yes,Asia Pacific,Wire Transfer,employee_251@company.com
EMP00252,Employee_252,28,Female,Marketing,Senior Manager,Bachelor,2019-05-06,83712.0,20.0,1.0,5.0,46.0,No,Latin America,Wire Transfer,employee_252@company.com
EMP00253,Employee_253,41,Male,IT,Intern,PhD,2015-05-05,67333.0,0.0,1.0,3.0,66.0,No,Asia Pacific,Direct Deposit,employee_253@company.com
EMP00254,Employee_254,58,Female,Marketing,VP,High School,2019-10-08,25000.0,23.0,5.0,2.0,36.0,Yes,Asia Pacific,Wire Transfer,employee_254@company.com
EMP00255,Employee_255,60,Female,Sales,Director,Associate,2015-05-05,58766.0,8.0,5.0,3.0,40.0,No,Asia Pacific,Check,employee_255@company.com
EMP00256,Employee_256,40,Female,Legal,Analyst,Associate,2022-06-23,106159.0,6.0,2.0,2.0,38.0,Yes,North America,Wire Transfer,employee_256@company.com
EMP00257,Employee_257,55,Female,Sales,Associate,Associate,2015-05-05,97965.0,0.0,1.0,3.0,47.0,Yes,Latin America,Wire Transfer,employee_257@company.com
EMP00258,Employee_258,45,Female,Legal,VP,High School,2014-11-21,76535.0,21.0,1.0,5.0,70.0,Yes,Middle East,Direct Deposit,employee_258@company.com
EMP00259,Employee_259,55,Female,Marketing,Consultant,High School,2014-07-11,47017.0,0.0,4.0,5.0,75.0,Yes,Middle East,Direct Deposit,employee_259@company.com
EMP00260,Employee_260,45,Male,Sales,Director,Associate,2017-08-08,25000.0,11.0,2.0,1.0,73.0,Yes,Middle East,Direct Deposit,employee_260@company.com
EMP00261,Employee_261,49,Male,Engineering,VP,High School,2015-05-05,25000.0,10.0,2.0,2.0,72.0,No,Middle East,Wire Transfer,employee_261@company.com
EMP00262,Employee_262,38,Female,IT,Analyst,High School,2011-12-04,25000.0,9.0,1.0,5.0,52.0,Yes,Middle East,Cash,employee_262@company.com
EMP00263,Employee_263,38,Female,IT,Associate,High School,2014-04-10,72816.0,12.0,3.0,5.0,49.0,No,Middle East,Direct Deposit,employee_263@company.com
EMP00264,Employee_264,22,Female,Engineering,Consultant,PhD,2010-06-15,25000.0,8.0,3.0,2.0,67.0,No,Asia Pacific,Cash,employee_264@company.com
EMP00265,Employee_265,55,Female,Marketing,Lead,Master,2015-05-05,63533.0,15.0,5.0,2.0,76.0,No,Latin America,Wire Transfer,employee_265@company.com
EMP00266,Employee_266,36,Male,IT,VP,High School,2015-05-05,62427.0,20.0,2.0,1.0,64.0,Yes,North America,Wire Transfer,employee_266@company.com
EMP00267,Employee_267,60,Female,Operations,Consultant,High School,2023-09-30,53527.0,21.0,1.0,5.0,70.0,No,Europe,Direct Deposit,employee_267@company.com
EMP00268,Employee_268,56,Male,Engineering,Director,PhD,2023-07-27,75613.0,16.0,1.0,3.0,59.0,No,Latin America,Direct Deposit,employee_268@company.com
EMP00269,Employee_269,53,Female,Engineering,Senior Manager,Master,2011-06-07,90009.0,4.0,1.0,2.0,38.0,No,Europe,Wire Transfer,employee_269@company.com
EMP00270,Employee_270,41,Female,Operations,Analyst,Associate,2015-05-05,82711.0,5.0,4.0,2.0,52.0,No,Asia Pacific,Check,employee_270@company.com
EMP00271,Employee_271,53,Female,Marketing,Analyst,Bachelor,2022-09-25,34549.0,9.0,3.0,2.0,79.0,Yes,Asia Pacific,Direct Deposit,employee_271@company.com
EMP00272,Employee_272,34,Female,Finance,Consultant,Master,2016-03-31,35888.0,10.0,4.0,2.0,67.0,Yes,Asia Pacific,Cash,employee_272@company.com
EMP00273,Employee_273,41,Female,Legal,Director,Bachelor,2018-10-29,25000.0,1.0,1.0,5.0,54.0,No,North America,Cash,employee_273@company.com
EMP00274,Employee_274,40,Male,IT,Associate,Master,2015-05-05,69414.0,6.0,1.0,3.0,76.0,No,North America,Check,employee_274@company.com
EMP00275,Employee_275,28,Male,IT,Analyst,Bachelor,2015-05-05,25000.0,13.0,2.0,1.0,55.0,No,Latin America,Check,employee_275@company.com
EMP00276,Employee_276,27,Female,Sales,Intern,Bachelor,2014-01-31,69828.0,3.0,2.0,4.0,35.0,No,Middle East,Direct Deposit,employee_276@company.com
EMP00277,Employee_277,23,Female,Legal,VP,Master,2021-02-11,108791.0,4.0,3.0,5.0,68.0,No,North America,Cash,employee_277@company.com
EMP00278,Employee_278,37,Female,Engineering,Associate,PhD,2015-05-05,53843.0,18.0,5.0,5.0,43.0,Yes,Latin America,Check,Unknown
EMP00279,Employee_279,53,Female,Sales,Senior Manager,Master,2015-05-05,25000.0,20.0,1.0,4.0,35.0,No,Latin America,Direct Deposit,employee_279@company.com
EMP00280,Employee_280,32,Female,HR,Analyst,PhD,2012-07-17,70840.0,19.0,2.0,4.0,61.0,Yes,Asia Pacific,Direct Deposit,employee_280@company.com
EMP00281,Employee_281,42,Female,Marketing,Director,Associate,2015-05-05,25000.0,9.0,3.0,2.0,49.0,No,Latin America,Direct Deposit,employee_281@company.com
EMP00282,Employee_282,42,Female,HR,Senior Manager,Master,2015-05-05,25000.0,5.0,4.0,3.0,58.0,No,Asia Pacific,Cash,employee_282@company.com
EMP00283,Employee_283,50,Female,Legal,Director,Associate,2012-01-12,49824.0,1.0,1.0,5.0,59.0,Yes,Asia Pacific,Wire Transfer,employee_283@company.com
EMP00284,Employee_284,58,Male,Sales,VP,Associate,2015-05-20,92328.0,2.0,5.0,5.0,68.0,No,Europe,Direct Deposit,employee_284@company.com
EMP00285,Employee_285,58,Female,Sales,Intern,High School,2022-05-08,25000.0,14.0,3.0,1.0,78.0,No,Europe,Wire Transfer,employee_285@company.com
EMP00286,Employee_286,28,Female,Operations,Director,Bachelor,2019-10-15,25000.0,9.0,5.0,4.0,44.0,No,Asia Pacific,Cash,employee_286@company.com
EMP00287,Employee_287,47,Female,Sales,Senior Manager,PhD,2019-03-08,25000.0,16.0,1.0,4.0,64.0,Yes,Latin America,Check,employee_287@company.com
EMP00288,Employee_288,47,Male,Finance,Analyst,Associate,2015-05-18,42225.0,6.0,3.0,5.0,79.0,Yes,Middle East,Cash,employee_288@company.com
EMP00289,Employee_289,54,Male,Legal,Consultant,PhD,2015-05-05,25000.0,24.0,2.0,4.0,75.0,No,Latin America,Cash,employee_289@company.com
EMP00290,Employee_290,41,Male,Finance,Consultant,Master,2015-05-05,32886.0,1.0,5.0,2.0,59.0,No,North America,Wire Transfer,employee_290@company.com
EMP00291,Employee_291,41,Female,Finance,Manager,Bachelor,2012-12-22,62403.0,6.0,4.0,1.0,37.0,No,Asia Pacific,Check,employee_291@company.com
EMP00292,Employee_292,53,Male,Marketing,Associate,High School,2015-05-05,124112.0,14.0,4.0,5.0,56.0,Yes,Middle East,Cash,employee_292@company.com
EMP00293,Employee_293,48,Female,Legal,Lead,PhD,2015-05-03,52005.0,2.0,5.0,1.0,74.0,No,Middle East,Check,employee_293@company.com
EMP00294,Employee_294,53,Female,Engineering,Director,High School,2017-11-14,33208.0,4.0,1.0,2.0,58.0,Yes,North America,Direct Deposit,employee_294@company.com
EMP00295,Employee_295,25,Male,Sales,Director,Master,2021-08-03,25000.0,21.0,1.0,1.0,61.0,Yes,Asia Pacific,Cash,employee_295@company.com
EMP00296,Employee_296,39,Female,HR,Manager,Associate,2015-05-05,125100.0,7.0,1.0,4.0,60.0,Yes,North America,Cash,employee_296@company.com
EMP00297,Employee_297,24,Female,HR,Lead,Master,2020-11-06,25000.0,3.0,4.0,5.0,50.0,Yes,Latin America,Direct Deposit,employee_297@company.com
EMP00298,Employee_298,41,Male,Finance,Consultant,Associate,2023-09-03,43273.0,0.0,4.0,1.0,72.0,Yes,North America,Wire Transfer,employee_298@company.com
EMP00299,Employee_299,37,Female,Legal,Analyst,High School,2010-12-15,25000.0,18.0,2.0,3.0,75.0,Yes,Latin America,Wire Transfer,employee_299@company.com
EMP00300,Employee_300,48,Female,IT,VP,High School,2020-07-10,48426.0,7.0,1.0,5.0,38.0,No,Latin America,Check,employee_300@company.com
EMP00301,Employee_301,50,Female,Engineering,Senior Manager,High School,2023-05-09,25000.0,0.0,4.0,1.0,57.0,No,Asia Pacific,Check,employee_301@company.com
EMP00302,Employee_302,49,Male,Finance,Lead,PhD,2023-06-15,25000.0,5.0,4.0,5.0,53.0,No,Asia Pacific,Cash,employee_302@company.com
EMP00303,Employee_303,26,Female,IT,Intern,High School,2018-01-05,25000.0,4.0,5.0,1.0,49.0,Yes,Europe,Check,employee_303@company.com
EMP00304,Employee_304,55,Male,IT,Lead,Master,2015-12-09,82625.0,4.0,1.0,1.0,65.0,Yes,Asia Pacific,Wire Transfer,employee_304@company.com
EMP00305,Employee_305,60,Female,Finance,Manager,High School,2017-07-01,25000.0,16.0,4.0,4.0,58.0,No,Latin America,Cash,Unknown
EMP00306,Employee_306,57,Female,HR,Consultant,Master,2020-02-12,25000.0,5.0,5.0,1.0,45.0,Yes,North America,Wire Transfer,employee_306@company.com
EMP00307,Employee_307,44,Female,Operations,Associate,PhD,2012-01-30,25000.0,12.0,4.0,3.0,44.0,No,Europe,Cash,employee_307@company.com
EMP00308,Employee_308,49,Female,Marketing,Manager,High School,2012-04-24,87696.0,8.0,2.0,4.0,42.0,No,Asia Pacific,Direct Deposit,employee_308@company.com
EMP00309,Employee_309,51,Female,Legal,Associate,High School,2016-05-02,37792.0,23.0,3.0,3.0,37.0,Yes,Middle East,Wire Transfer,employee_309@company.com
EMP00310,Employee_310,55,Male,HR,Senior Manager,Associate,2022-04-06,44198.0,11.0,1.0,3.0,53.0,No,Middle East,Wire Transfer,employee_310@company.com
EMP00311,Employee_311,53,Female,Legal,Director,High School,2021-12-04,51803.0,9.0,2.0,2.0,38.0,Yes,North America,Cash,employee_311@company.com
EMP00312,Employee_312,41,Female,Finance,Analyst,PhD,2020-10-24,25000.0,0.0,5.0,3.0,63.0,Yes,Europe,Check,employee_312@company.com
